DBSFG1, 04/13/24,INC,REP,E(WM0106) 00 2022-23 RWADA,F(WM0111) 00 2021 ACTUAL VALUATION/2022-23 RWADA,G(NO0090) 05 TR AR: 1.01-(.46*AV/RWADA WLTH RATIO),H(WM0126) 00 2022-23 RESIDENT PUB+NONPUB ENROLLMENT,I(WM0131) 00 2021 AV/2022-23 RES PUB+NONPUB ENRLMT,J(NO0091) 05 TRANS ENRL AR: 1.01-(.46*EWR),K(WM0184) 05 STATE SHARING RATIO (SSR),L(NO0094) 05 22-23 ENR/SQ MILE,M(NO0095) 05 TRANS SPARSTY ADJ:(21 - 22-23ENR/SQ MI)/317.88,"N(NO0075) 05 24-25 SEL TRANSP AID RATIO,.9 MAX,.065 MIN","O(NO0074) 00 TRANS NON-CAP EXP W/O SUMMR,S.3627FOR 24-25 AID",P(E10074) 00 TRANS SEC 3627 TOTAL EXPENDITURES,Q(E10037) 00 TRANS CAPITAL NEW BUS PURCHASE EXP,R(E10038) 00 TRANS CAPITAL NEW LEASE EXPENDITURE,S(E10036) 00 TRANS CAPITAL NEW EQUIPMENT EXPENDITURE,T(NO0040) 00 SUMMER TRANS NON-CAPITAL EXP FOR 24-25 AID,U(NO0106) 00 2024-25 TRANSP AID ON NON-CAPITAL EXPENDITURES,V(NO0079) 00 2024-25 TRANSP AID ON CAPITAL EXPENDITURES,"W(K20133) 00 2022-23 PUBLIC ENROLLMENT, ATTN, DUPLICATED",X(PK0155) 00 2023-24 MAX TPK AID,Y(PK0151) 00 2023-24 90M FED UPK EXP GRANT,Z(PK0153) 00 2023-24 15M SUFDPK EXP GRANT,AA(PK0162) 00 2023-24 100M UPK EXP GRANT,AB(PK0159) 00 2023-24 25M SUFDPK EXP GRANT,AC(PK0111) 00 2023-24 MAX SUFDPK AID(1415),AD(FL0006) 00 2023-24 MAX UPK AID,AE(CL0014) 00 2023-24 PAYABLE UPK AID,AF(FL0018) 05 3 YR. DIRECT CERTIFICATION AVERAGE
400601,NEWFANE,1,0,"1,283","579,642",0.754,"1,305","569,870",0.727,0.679,21.867,0.000,0.857,"3,359,504",0,"2,369",0,0,0,"2,879,095","2,030","1,256",0,0,0,0,"470,983",0,"287,676","280,104",0.36683
400701,NIAGARA WHEATF,1,0,"3,316","678,630",0.710,"3,571","630,170",0.697,0.568,75.648,0.000,0.717,"4,890,066",0,"800,520",0,"8,040","4,116","3,506,177","579,738","3,215",0,0,0,"309,369",0,0,"1,139,577","1,139,577",0.35221
400800,NIAGARA FALLS,1,0,"6,256","314,725",0.871,"7,377","266,900",0.878,0.900,405.711,0.000,0.900,"9,293,255",0,0,0,0,"180,667","8,363,930",0,"6,833",0,0,0,0,0,"289,131","4,357,010","4,357,010",0.73199
400900,N. TONAWANDA,1,0,"3,183","621,491",0.735,"3,477","568,941",0.727,0.586,290.135,0.000,0.740,"4,023,942",0,"560,293",0,"21,919",0,"2,977,717","430,837","3,159",0,0,0,0,0,0,"706,843","703,648",0.41772
401001,STARPOINT,1,0,"3,073","615,196",0.738,"3,099","610,034",0.707,0.578,42.147,0.000,0.738,"5,340,849",0,0,0,0,"30,402","3,941,547",0,"2,939",0,"341,504",0,"153,088",0,0,"373,888","103,039",0.16413
401201,ROYALTON HARTL,1,0,"1,163","479,692",0.798,"1,181","472,381",0.775,0.710,14.380,0.020,0.900,"2,737,550",0,0,0,0,0,"2,463,795",0,"1,144",0,0,0,0,0,0,"352,847","235,232",0.36019
401301,BARKER,1,0,650,"571,862",0.757,641,"579,891",0.722,0.724,8.452,0.039,0.900,"1,368,736",0,0,0,0,0,"1,231,862",0,636,0,0,"150,000",0,0,0,"107,223","107,223",0.39588
401501,WILSON,1,0,"1,025","639,745",0.727,"1,054","622,143",0.701,0.572,14.541,0.020,0.747,"1,758,088",0,0,0,0,0,"1,313,292",0,982,0,"174,300",0,"151,634",0,0,"283,150","261,370",0.3479
410401,ADIRONDACK,1,0,"1,142","663,448",0.717,"1,128","671,682",0.676,0.619,3.012,0.056,0.837,"2,464,452",0,"377,243",0,"3,580",0,"2,062,746","318,749","1,113",0,0,0,0,"124,159",0,"300,171","300,171",0.42783
410601,CAMDEN,1,0,"1,976","424,646",0.822,"1,943","431,858",0.796,0.818,5.806,0.047,0.900,"3,777,386",0,"737,056",0,"3,728","79,274","3,399,647","666,706","1,921",0,0,0,0,0,0,"680,375","540,299",0.46466
411101,CLINTON,1,0,"1,304","546,211",0.769,"1,265","563,050",0.730,0.538,33.284,0.000,0.769,"1,065,295",0,"299,239",0,0,0,"819,212","230,115","1,250",0,"132,864",0,"110,720",0,0,"221,440",0,0.25576
411501,NEW HARTFORD,1,0,"2,778","581,399",0.753,"2,630","614,116",0.705,0.524,103.307,0.000,0.753,"2,522,570",0,"458,225",0,"5,594","22,195","1,899,495","349,256","2,636",0,"297,000",0,"286,200",0,0,"399,600",0,0.17219
411504,NEW YORK MILLS,1,0,593,"673,021",0.712,584,"683,393",0.670,0.565,218.147,0.000,0.713,"527,629",0,"112,748",0,"3,366",0,"376,199","82,789",577,0,"108,000",0,0,0,0,0,0,0.40775
411603,SAUQUOIT VALLE,1,0,985,"457,651",0.808,990,"455,340",0.784,0.741,22.972,0.000,0.900,"1,318,663",0,"246,832",0,0,"11,055","1,186,797","222,149",974,0,0,0,0,0,0,"251,662","210,953",0.35517
411701,REMSEN,1,0,411,"659,525",0.718,388,"698,621",0.663,0.639,4.239,0.052,0.859,"793,476",0,"145,240",0,"2,440",0,"681,596","126,857",394,0,0,0,0,0,0,"61,587","61,587",0.41509
411800,ROME,1,0,"5,103","344,962",0.858,"5,388","326,715",0.848,0.900,52.468,0.000,0.900,"8,355,741",0,"109,786",0,"10,048",0,"7,520,167","107,851","5,240",0,0,"1,000,000",0,0,0,"2,507,205","2,507,205",0.57951
411902,WATERVILLE,1,0,761,"415,008",0.827,727,"434,417",0.794,0.799,9.781,0.035,0.900,"1,066,531",0,"248,063",0,"3,626",0,"959,878","226,520",739,0,0,0,"217,129",0,0,"405,051","280,420",0.41863
412000,SHERRILL,1,0,"1,798","439,698",0.816,"1,786","442,653",0.790,0.749,16.076,0.015,0.900,"2,434,877",0,"353,496",0,"6,878","11,947","2,191,389","324,337","1,733",0,0,0,0,0,0,"423,707","423,707",0.3585
412201,HOLLAND PATENT,1,0,"1,269","531,881",0.775,"1,248","540,831",0.741,0.651,10.039,0.034,0.856,"2,497,938",0,"368,036",0,"9,849",0,"2,138,235","323,470","1,219",0,"146,380",0,"275,316",0,0,"339,252","339,252",0.32319
412300,UTICA,1,0,"9,633","216,714",0.915,"10,595","197,037",0.913,0.900,606.664,0.000,0.900,"12,253,935",0,0,0,0,"23,057","11,028,542",0,"10,050",0,0,0,0,0,0,"3,239,097","3,010,254",0.81706
412801,WESTMORELAND,1,0,889,"482,822",0.797,862,"497,945",0.763,0.716,19.795,0.003,0.900,"1,351,684",0,"179,729",0,747,0,"1,216,516","162,428",847,0,0,0,0,0,0,"251,224","251,224",0.2509
412901,ORISKANY,1,0,548,"625,969",0.733,530,"647,228",0.688,0.589,20.821,0.000,0.743,"813,757",0,"226,087",0,192,0,"604,621","168,125",535,0,"144,160",0,0,0,0,"64,872","64,872",0.31679
412902,WHITESBORO,1,0,"3,181","519,151",0.780,"3,184","518,662",0.752,0.650,47.601,0.000,0.820,"4,478,400",0,"526,487",0,"3,098",0,"3,672,288","434,260","3,058",0,"413,920",0,"528,544",0,0,"802,368",0,0.31211
420101,WEST GENESEE,1,0,"4,627","512,382",0.784,"4,638","511,167",0.756,0.593,111.776,0.000,0.784,"7,703,961",0,"1,482,904",0,"14,159",0,"6,039,905","1,173,697","4,460",0,"598,344",0,"668,798",0,0,"953,990","288,553",0.23564
420303,NORTH SYRACUSE,1,0,"8,208","513,957",0.783,"8,398","502,329",0.760,0.624,124.724,0.000,0.788,"11,236,114",0,"1,138,042",0,"2,374",0,"8,854,058","898,648","7,852",0,"1,119,287",0,"746,695",0,0,"1,352,815","1,352,815",0.34432
420401,E SYRACUSE-MIN,1,0,"3,060","671,456",0.713,"3,143","653,724",0.685,0.613,66.498,0.000,0.774,"4,295,655",0,"854,421",0,"11,416","106,637","3,324,837","670,158","3,241",0,0,0,0,0,0,"560,416","560,416",0.36466
420411,JAMESVILLE-DEW,1,0,"2,611","686,558",0.706,"2,742","653,758",0.685,0.410,96.623,0.000,0.706,"3,399,413",0,"513,416",0,"22,766","26,329","2,399,986","378,544","2,467",0,"388,800",0,"442,800",0,0,"604,800","215,998",0.21028
420501,JORDAN ELBRIDG,1,0,"1,098","508,299",0.786,"1,135","491,729",0.766,0.684,18.216,0.008,0.871,"2,983,723",0,"329,568",0,"6,591","14,120","2,598,823","292,794","1,102",0,0,0,0,0,"522,600","649,284","528,652",0.34153
420601,FABIUS-POMPEY,1,0,643,"570,539",0.758,633,"579,553",0.722,0.558,7.192,0.043,0.801,"1,749,494",0,"257,784",0,220,0,"1,401,345","206,661",640,0,"128,320",0,"156,864",0,0,"156,864","78,432",0.22878
420701,WESTHILL,1,0,"1,821","480,063",0.798,"1,838","475,623",0.774,0.589,253.623,0.000,0.798,"2,693,632",0,"497,405",0,"11,594",0,"2,149,518","406,181","1,750",0,"243,584",0,"362,748",0,0,"362,748","30,227",0.21536
420702,SOLVAY,1,0,"1,294","480,569",0.798,"1,349","460,976",0.781,0.764,138.511,0.000,0.900,"2,536,200",0,"456,709",0,"7,505",0,"2,282,580","417,793","1,334",0,0,0,0,0,0,"539,176","449,910",0.59138
420807,LA FAYETTE,1,0,787,"469,467",0.803,758,"487,428",0.768,0.652,16.826,0.013,0.836,"710,344",0,"272,134",0,"5,464","43,701","593,848","232,072",756,0,0,0,0,0,0,"212,010","131,592",0.41151
420901,BALDWINSVILLE,1,0,"5,545","488,795",0.794,"5,551","488,267",0.768,0.599,66.424,0.000,0.794,"8,222,605",0,"1,461,528",0,"29,279","36,159","6,528,748","1,183,701","5,328",0,"674,960",0,"721,329",0,0,"1,245,349","493,208",0.24876
421001,FAYETTEVILLE,1,0,"4,426","593,328",0.748,"4,514","581,761",0.721,0.443,97.353,0.000,0.748,"6,422,940",0,"721,066",0,"2,911","88,544","4,804,359","541,535","4,160",0,"453,600",0,"615,600",0,0,"874,800","172,799",0.12484
421101,MARCELLUS,1,0,"1,422","659,245",0.718,"1,403","668,173",0.678,0.497,22.223,0.000,0.718,"2,490,496",0,"175,528",0,"2,201",0,"1,788,176","127,609","1,382",0,"147,400",0,"182,776",0,0,"300,696","170,984",0.17981
421201,ONONDAGA,1,0,785,"530,157",0.776,815,"510,642",0.756,0.588,22.608,0.000,0.776,"2,103,100",0,"345,026",0,"11,982",0,"1,632,006","277,038",767,0,0,0,0,0,0,"244,148","244,148",0.40053
421501,LIVERPOOL,1,0,"6,901","524,038",0.779,"7,157","505,294",0.759,0.626,274.990,0.000,0.790,"9,551,171",0,"1,369,435",0,"52,458",978,"7,545,425","1,123,295","6,792",0,"908,050",0,"775,377",0,0,"1,349,777","1,253,362",0.36191
421504,LYNCOURT,1,0,600,"346,741",0.857,592,"351,426",0.836,0.900,303.914,0.000,0.900,"912,941",0,0,0,0,"22,112","821,647",0,396,0,0,0,0,0,"196,740","214,084","214,084",0.58925
421601,SKANEATELES,1,0,"1,280","1,736,037",0.241,"1,259","1,764,994",0.131,0.057,16.196,0.015,0.256,"1,067,640",0,"283,907",0,0,0,"273,316","72,680","1,253",0,"118,800",0,"108,000",0,0,"216,000",0,0.11201
421800,SYRACUSE,1,1,"18,818","277,556",0.888,"21,054","248,079",0.887,0.900,776.102,0.000,0.900,"27,202,886",0,"108,934",0,"23,061",0,"24,482,597","118,796","19,921",0,0,0,"1,297,117",0,"1,682,448","13,869,891","13,869,891",0.83035
421902,TULLY,1,0,745,"695,365",0.702,739,"701,010",0.661,0.514,9.242,0.036,0.738,"1,128,541",0,0,"437,972","6,479","2,905","832,863","328,005",724,0,"122,240",0,"152,813",0,0,"152,813","99,660",0.27429
430300,CANANDAIGUA,1,0,"3,362","791,602",0.660,"3,317","802,342",0.611,0.496,37.151,0.000,0.660,"3,805,814",0,"757,864",0,"13,081","63,502","2,511,837","508,824","3,217",0,"461,664",0,"212,381",0,0,"477,502","477,502",0.33117
430501,EAST BLOOMFIEL,1,0,810,"657,912",0.719,810,"657,912",0.683,0.551,11.712,0.029,0.748,"1,179,644",0,"303,108",0,"5,361","17,562","882,374","230,735",783,0,0,0,0,0,0,"201,838","201,838",0.34347
430700,GENEVA,1,0,"2,079","501,169",0.789,"2,141","486,656",0.768,0.783,48.326,0.000,0.900,"2,295,724",0,"574,512",0,"15,112","72,256","2,066,152","530,662","2,036",0,0,0,0,0,0,"957,358","957,358",0.58346
430901,GORHAM-MIDDLES,1,0,"1,123","1,068,044",0.537,"1,103","1,087,410",0.469,0.416,6.464,0.045,0.582,"2,407,598",0,"365,287",0,"3,447","35,259","1,401,222","214,603","1,080",0,0,0,0,0,0,"321,383","321,383",0.38448
431101,MANCHSTR-SHRTS,1,0,730,"446,525",0.813,718,"453,987",0.785,0.719,20.236,0.002,0.900,"1,072,740",0,"316,867",0,"2,492","19,087","965,466","287,423",697,0,"187,880",0,0,0,0,"60,164","60,164",0.432
431201,NAPLES,1,0,605,"1,328,910",0.422,581,"1,383,804",0.321,0.344,4.983,0.050,0.484,"1,057,433",0,"170,865",0,"2,218","3,685","511,798","83,772",589,0,0,0,0,0,0,"163,138","57,241",0.42757
431301,PHELPS-CLIFTON,1,0,"1,559","456,012",0.809,"1,565","454,263",0.784,0.795,15.917,0.015,0.900,"2,437,790",0,"561,075",0,"3,630",0,"2,194,011","508,235","1,517",0,"358,840",0,0,0,0,"534,324","534,324",0.3726
431401,HONEOYE,1,0,558,"1,241,306",0.460,563,"1,230,282",0.398,0.368,6.042,0.047,0.511,"1,196,411",0,"201,627",0,"5,453","18,343","611,366","105,818",537,0,0,0,0,0,0,"97,200","80,999",0.32752
431701,VICTOR,1,0,"4,371","711,051",0.695,"4,376","710,239",0.657,0.467,71.314,0.000,0.695,"4,560,986",0,"532,608",0,"5,607",0,"3,169,885","374,059","4,171",0,0,"400,000","145,800",0,"360,000","658,800","377,999",0.21322
440102,WASHINGTONVILL,1,0,"4,094","679,431",0.710,"4,758","584,614",0.719,0.570,67.656,0.000,0.719,"12,947,403",0,"989,659",0,"21,144",0,"9,309,183","726,767","3,874",0,0,0,0,0,0,"628,152","598,239",0.23073
440201,CHESTER,1,0,"1,003","870,739",0.625,"1,019","857,067",0.584,0.524,89.007,0.000,0.661,"2,263,731",0,0,0,0,0,"1,496,326",0,983,0,"118,940",0,"178,452",0,0,"178,452",0,0.29105
440301,CORNWALL,1,0,"3,166","670,129",0.714,"3,075","689,960",0.667,0.536,80.548,0.000,0.714,"5,324,015",0,0,0,0,0,"3,801,347",0,"2,996",0,"332,580",0,"357,232",0,0,"487,666","126,666",0.16964
440401,PINE BUSH,1,0,"4,867","596,808",0.746,"5,546","523,741",0.750,0.640,42.885,0.000,0.808,"7,604,710",0,0,0,0,"94,809","6,144,606",0,"4,666",0,"1,190,332",0,"368,412",0,0,"939,367","939,367",0.32997
440601,GOSHEN,1,0,"3,019","841,114",0.638,"3,029","838,337",0.593,0.469,50.375,0.000,0.638,"5,102,505",0,"543,606",0,"18,719",0,"3,255,398","358,763","2,867",0,"307,800",0,"408,381",0,0,"612,562",0,0.22218
440901,HIGHLAND FALLS,1,0,995,"539,751",0.771,"1,145","469,041",0.777,0.720,28.404,0.000,0.900,"3,284,999",0,0,0,0,0,"2,956,499",0,962,0,"170,940",0,"312,910",0,0,"312,910","208,607",0.34323
441000,MIDDLETOWN,1,0,"7,600","487,048",0.795,"7,877","469,920",0.776,0.821,268.089,0.000,0.900,"9,961,763",0,0,0,0,"217,459","8,965,587",0,"7,484",0,0,0,0,0,0,"2,832,162","2,603,748",0.55753
441101,MINISINK VALLE,1,0,"3,727","623,143",0.734,"3,730","622,642",0.700,0.625,31.311,0.000,0.789,"5,808,318",0,"735,010",0,0,0,"4,582,763","579,923","3,571",0,0,0,"155,334",0,0,"898,837","898,837",0.23367
441201,MONROE WOODBUR,1,0,"7,015","749,158",0.679,"8,862","593,020",0.715,0.559,77.596,0.000,0.715,"20,453,316",0,"743,816",0,"53,421",0,"14,624,121","570,024","6,558",0,"2,661,120",0,"2,636,638",0,0,"2,846,317",0,0.2494
441202,KIRYAS JOEL,1,1,113,"9,020,352",-2.988,"12,559","81,160",0.970,0.000,139.820,0.000,0.900,"7,129,919",0,0,0,0,0,"6,416,927",0,171,0,0,0,0,0,0,"3,431,424","1,595,234",0.72872
441301,VALLEY-MONTGMR,1,0,"4,283","745,818",0.680,"4,356","733,320",0.645,0.572,51.002,0.000,0.722,"6,212,232",0,0,0,0,0,"4,485,232",0,"4,092",0,0,"400,000","187,116",0,"819,320","439,268","439,268",0.28452
441600,NEWBURGH,1,0,"10,814","506,703",0.786,"11,188","489,765",0.767,0.774,285.783,0.000,0.900,"19,658,503",0,0,0,"2,329",0,"17,692,653","2,096","10,666",0,0,0,0,0,"2,859,484","2,853,331","2,853,331",0.5692
441800,PORT JERVIS,1,0,"2,421","473,297",0.801,"2,498","458,708",0.782,0.854,22.994,0.000,0.900,"5,196,197",0,0,0,0,"107,325","4,676,577",0,"2,406",0,"562,455",0,"420,549",0,0,"984,767","984,767",0.56307
441903,TUXEDO,1,0,212,"4,299,685",-0.895,246,"3,705,419",-0.835,0.000,8.264,0.040,0.065,"1,216,878",0,0,0,0,0,"79,097",0,211,0,0,0,0,0,0,"108,000","108,000",0.22878
442101,WARWICK VALLEY,1,0,"3,738","853,006",0.632,"3,738","853,006",0.586,0.457,50.294,0.000,0.632,"6,375,456",0,"539,431",0,"4,753",0,"4,029,288","343,924","3,813",0,"415,800",0,"421,200",0,0,"621,000","296,999",0.16904
442111,GREENWOOD LAKE,1,0,773,"1,085,487",0.529,710,"1,181,805",0.422,0.428,31.947,0.000,0.540,"2,206,382",0,"141,098",0,"13,541","13,547","1,191,446","83,505",451,0,"108,000",0,0,0,0,0,0,0.26796
442115,FLORIDA,1,0,740,"891,052",0.616,746,"883,886",0.570,0.473,33.317,0.000,0.616,"1,450,374",0,"23,364",0,0,0,"893,430","14,392",703,0,0,0,"125,937",0,"176,903","125,937","113,343",0.27604
450101,ALBION,1,0,"1,670","389,961",0.838,"1,734","375,568",0.824,0.837,12.835,0.025,0.900,"2,818,225",0,"342,988",0,"22,191",0,"2,536,403","328,661","1,667",0,0,0,0,0,0,"650,114","603,305",0.51941
450607,KENDALL,1,0,677,"489,678",0.794,665,"498,514",0.763,0.743,10.271,0.033,0.900,"775,825",0,"216,830",0,"18,402",0,"698,243","211,709",663,0,0,0,0,0,0,"288,193","236,223",0.40063
450704,HOLLEY,1,0,946,"391,301",0.837,955,"387,614",0.818,0.784,16.606,0.013,0.900,"1,618,590",0,"177,141",0,"2,115","15,355","1,456,731","161,330",937,0,0,0,0,0,0,"411,216","217,993",0.49448
450801,MEDINA,1,0,"1,361","341,552",0.859,"1,392","333,945",0.844,0.851,15.929,0.015,0.900,"2,328,896",0,"193,288",0,"15,382",0,"2,096,006","187,803","1,358",0,0,0,0,0,0,"504,271","504,271",0.50482
451001,LYNDONVILLE,1,0,563,"531,923",0.775,552,"542,523",0.740,0.771,8.483,0.039,0.900,"743,931",0,"108,774",0,"1,447","19,027","669,538","99,199",548,0,0,0,0,0,0,"635,410","556,199",0.43106
460102,ALTMAR PARISH,1,0,"1,002","494,362",0.792,"1,058","468,195",0.777,0.813,5.963,0.047,0.900,"2,593,095",0,"338,343",0,"4,777","133,487","2,333,786","308,808","1,033",0,0,0,0,0,0,"454,727","454,727",0.55194
460500,FULTON,1,0,"3,031","295,711",0.880,"3,206","279,570",0.872,0.900,45.616,0.000,0.900,"4,876,404",0,"92,923",0,"1,196",0,"4,388,764","84,707","3,142",0,0,0,0,0,0,"952,177","952,177",0.54281
460701,HANNIBAL,1,0,"1,128","294,476",0.880,"1,176","282,457",0.870,0.900,13.615,0.023,0.900,"1,998,169",0,"522,012",0,"2,710",0,"1,798,352","472,250","1,145",0,0,0,0,"245,000",0,"243,526","243,526",0.61851
460801,CENTRAL SQUARE,1,0,"3,532","483,333",0.797,"3,571","478,055",0.773,0.708,16.706,0.013,0.900,"7,350,116",0,"961,749",0,"7,402",0,"6,615,104","872,236","3,473",0,0,0,0,0,0,"980,057","431,058",0.39329
460901,MEXICO,1,0,"1,963","599,561",0.745,"1,959","600,786",0.711,0.720,15.321,0.017,0.900,"3,847,220",0,"502,743",0,"12,134",0,"3,462,498","463,389","1,936",0,0,0,0,0,0,"605,774","605,774",0.45319
461300,OSWEGO,1,0,"3,501","437,775",0.817,"3,668","417,843",0.803,0.754,56.068,0.000,0.900,"3,959,787",0,"480,863",0,"24,337","118,987","3,563,808","454,680","3,507",0,"584,452",0,"350,928",0,0,"846,819","510,411",0.51676
461801,PULASKI,1,0,918,"399,897",0.833,903,"406,540",0.808,0.645,14.350,0.020,0.853,"1,157,385",0,"255,465",0,"5,165","14,867","987,249","222,317",911,0,0,"180,000",0,0,0,"204,691","204,691",0.45214
461901,SANDY CREEK,1,0,774,"630,652",0.731,742,"657,850",0.683,0.711,3.723,0.054,0.900,"1,648,050",0,"315,542",0,"4,503",0,"1,483,245","288,041",760,0,0,0,0,"212,816",0,"155,357","155,357",0.45178
462001,PHOENIX,1,0,"1,617","430,262",0.820,"1,674","415,611",0.803,0.741,22.376,0.000,0.900,"2,862,151",0,"384,193",0,"14,374","33,044","2,575,936","358,710","1,626",0,0,0,0,0,0,"434,621","434,621",0.4567
470202,GLBTSVLLE-MT U,1,0,332,"608,306",0.741,346,"583,693",0.720,0.676,4.281,0.052,0.900,"761,652",0,"128,213",0,"4,376",0,"685,487","119,330",323,0,"201,940",0,0,0,0,0,0,0.50268
470501,EDMESTON,1,0,374,"624,837",0.734,344,"679,329",0.672,0.619,3.617,0.054,0.835,"736,039",0,"148,125",0,"5,483","38,224","614,593","128,263",350,0,0,0,0,0,0,"66,750","66,750",0.39762
470801,LAURENS,1,0,310,"593,476",0.748,306,"601,234",0.711,0.673,5.477,0.048,0.897,"618,384",0,"90,866",0,135,0,"554,690","81,628",301,0,"183,500",0,0,0,0,0,0,0.50307
470901,SCHENEVUS,1,0,286,"682,664",0.708,266,"733,992",0.645,0.653,3.287,0.055,0.879,"560,651",0,"144,208",0,746,"6,451","492,812","127,415",246,0,0,0,0,0,0,"65,489","65,489",0.36869
471101,MILFORD,1,0,365,"794,507",0.659,324,"895,047",0.565,0.567,5.749,0.047,0.763,"570,997",0,"125,707",0,0,0,"435,671","95,914",335,0,0,0,0,0,0,"59,175","59,175",0.41023
471201,MORRIS,1,0,312,"616,026",0.738,300,"640,667",0.692,0.688,4.554,0.051,0.900,"677,750",0,"164,624",0,812,"19,716","609,975","148,892",306,0,0,0,0,0,0,"90,166","90,166",0.43828
471400,ONEONTA,1,0,"1,688","666,955",0.715,"1,699","662,637",0.681,0.593,33.303,0.000,0.748,"1,518,122",0,"255,051",0,"2,632","18,137","1,135,555","192,747","1,658",0,0,0,0,0,0,"391,200","275,287",0.42337
471601,OTEGO-UNADILLA,1,0,771,"502,647",0.788,795,"487,473",0.768,0.719,8.382,0.039,0.900,"1,433,222",0,0,"334,295","11,948",0,"1,289,900","311,619",790,0,"187,200",0,"201,678",0,0,"395,820","188,014",0.45538
471701,COOPERSTOWN,1,0,807,"1,327,205",0.423,764,"1,401,904",0.312,0.309,7.492,0.042,0.465,"788,833",0,"21,073","207,112","1,369",0,"366,807","106,743",793,0,"108,000",0,"113,400",0,0,"113,400",0,0.23239
472001,RICHFIELD SPRI,1,0,441,"824,091",0.645,421,"863,240",0.580,0.572,4.664,0.051,0.773,"677,747",0,"164,772",0,186,0,"523,898","127,513",424,0,0,0,0,0,0,"78,810","78,810",0.51774
472202,CHERRY VLY-SPR,1,0,450,"998,557",0.568,448,"1,003,015",0.511,0.487,3.063,0.056,0.671,"863,184",0,"232,211",0,"2,553",0,"579,196","157,527",436,0,0,0,0,0,0,"71,973","71,973",0.4331
472506,WORCESTER,1,0,316,"569,643",0.758,334,"538,943",0.742,0.733,5.270,0.049,0.900,"583,505",0,"104,318",0,978,0,"525,155","94,766",323,0,0,0,0,0,0,"76,781","76,781",0.45856
480101,MAHOPAC,1,0,"4,041","1,007,262",0.564,"4,033","1,009,260",0.508,0.442,125.671,0.000,0.564,"8,143,756",0,"228,328",0,"62,614",0,"4,593,078","164,091","3,834",0,"367,200",0,"540,000",0,0,"723,600",0,0.18838
480102,CARMEL,1,0,"3,985","970,868",0.580,"4,009","965,056",0.530,0.432,46.541,0.000,0.580,"7,111,331",0,"600,535",0,"5,193",0,"4,124,572","351,322","3,780",0,"415,800",0,"357,725",0,0,"611,525",0,0.24274
480401,HALDANE,1,0,813,"1,518,839",0.338,803,"1,537,754",0.245,0.205,23.007,0.000,0.338,"1,210,246",0,"102,507",0,"4,836",0,"409,063","36,282",807,0,"113,400",0,"118,800",0,0,"118,800",0,0.16011
480404,GARRISON,1,0,326,"3,062,288",-0.347,359,"2,780,796",-0.375,0.000,10.537,0.032,0.065,"934,639",0,0,0,0,"14,572","60,752",0,219,0,0,0,0,0,0,"108,000","86,400",0.14326
480503,PUTNAM VALLEY,1,0,"1,637","953,893",0.588,"1,617","965,691",0.529,0.430,49.609,0.000,0.588,"4,187,463",0,"35,484",0,0,"2,976","2,462,228","20,865","1,556",0,"172,800",0,"108,000",0,0,"237,600",0,0.20717
480601,BREWSTER,1,0,"3,097","1,118,229",0.515,"3,049","1,135,833",0.445,0.389,65.307,0.000,0.515,"8,644,740",0,"809,058",0,0,0,"4,452,041","416,665","2,937",0,"345,600",0,"362,337",0,0,"545,937","44,117",0.29905
